Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Console,Game Title,Price,Mean,Median
MADDEN NFL 2000,PS,1998,Sports,Electronic Arts,1680000.0,40000.0,,40000.0,1750000,PS,MADDEN NFL 2000,2.47,False,False
MADDEN NFL 2001,PS,2000,Sports,Electronic Arts,1580000.0,50000.0,,40000.0,1670000,PS,MADDEN NFL 2001,2.43,False,False
MADDEN NFL 2002,PS,2001,Sports,Electronic Arts,780000.0,530000.0,,90000.0,1390000,PS,MADDEN NFL 2002,2.82,False,False
MADDEN NFL 97,PS,1996,Sports,Electronic Arts,730000.0,500000.0,,90000.0,1320000,PS,MADDEN NFL 97,6.08,False,False
MADDEN NFL 98,PS,1997,Sports,Electronic Arts,1290000.0,30000.0,,30000.0,1350000,PS,MADDEN NFL 98,7.03,False,False
MADDEN NFL 99,PS,1998,Sports,Electronic Arts,1660000.0,40000.0,,40000.0,1740000,PS,MADDEN NFL 99,2.03,False,False
MAGIC CARPET,PS,1995,Shooter,Electronic Arts,30000.0,20000.0,,,50000,PS,MAGIC CARPET,31.82,False,True
MARTIAN GOTHIC UNIFICATION,PS,2001,Adventure,Take-Two Interactive,60000.0,40000.0,,10000.0,110000,PS,MARTIAN GOTHIC UNIFICATION,18.97,False,False
MARVEL SUPER HEROES,PS,1997,Fighting,Virgin Interactive,190000.0,130000.0,,20000.0,340000,PS,MARVEL SUPER HEROES,43.07,True,True
MARVEL SUPER HEROES VS STREET FIGHTER,PS,1998,Fighting,Virgin Interactive,140000.0,100000.0,,20000.0,260000,PS,MARVEL SUPER HEROES VS STREET FIGHTER,123.23,True,True
MARYKATE AND ASHLEY CRUSH COURSE,PS,2001,Action,Acclaim Entertainment,80000.0,50000.0,,10000.0,140000,PS,MARYKATE AND ASHLEY CRUSH COURSE,7.4,False,False
MARYKATE AND ASHLEY MAGICAL MYSTERY MALL,PS,2000,Adventure,Acclaim Entertainment,360000.0,240000.0,,40000.0,650000,PS,MARYKATE AND ASHLEY MAGICAL MYSTERY MALL,7.2,False,False
MARYKATE AND ASHLEY WINNERS CIRCLE,PS,2001,Action,Acclaim Entertainment,80000.0,50000.0,,10000.0,140000,PS,MARYKATE AND ASHLEY WINNERS CIRCLE,6.76,False,False
MASS DESTRUCTION,PS,1997,Shooter,BMG Interactive Entertainment,60000.0,40000.0,,10000.0,110000,PS,MASS DESTRUCTION,6.29,False,False
MASTER OF MONSTERS DISCIPLES OF GAIA,PS,1997,Strategy,Agetec,20000.0,10000.0,,,30000,PS,MASTER OF MONSTERS DISCIPLES OF GAIA,24.12,False,False
MAT HOFFMANS PRO BMX,PS,2001,Sports,Activision,300000.0,200000.0,,40000.0,540000,PS,MAT HOFFMANS PRO BMX,1.5,False,False
MAXIMUM FORCE,PS,1997,Shooter,GT Interactive,60000.0,40000.0,,10000.0,110000,PS,MAXIMUM FORCE,17.5,False,False
MEDAL OF HONOR,PS,1998,Shooter,Electronic Arts,1440000.0,1090000.0,,140000.0,2670000,PS,MEDAL OF HONOR,17.33,False,False
MEDAL OF HONOR UNDERGROUND,PS,2000,Shooter,Electronic Arts,540000.0,370000.0,,60000.0,970000,PS,MEDAL OF HONOR UNDERGROUND,14.74,False,False
MEDIEVIL,PS,1998,Platform,Sony Computer Entertainment,460000.0,310000.0,,50000.0,830000,PS,MEDIEVIL,28.48,False,True
MEDIEVIL II,PS,1999,Action,Sony Computer Entertainment,210000.0,140000.0,,20000.0,380000,PS,MEDIEVIL II,60.94,True,True
MEGA MAN LEGENDS,PS,1997,Adventure,Capcom,390000.0,260000.0,120000.0,50000.0,830000,PS,MEGA MAN LEGENDS,59.31,True,True
MEGA MAN LEGENDS 2,PS,2000,Adventure,Capcom,170000.0,120000.0,100000.0,30000.0,420000,PS,MEGA MAN LEGENDS 2,88.84,True,True
MEGA MAN X4,PS,1996,Action,Virgin Interactive,450000.0,300000.0,220000.0,70000.0,1040000,PS,MEGA MAN X4,27.98,False,True
MEGA MAN X5,PS,2000,Platform,Capcom,300000.0,210000.0,200000.0,50000.0,750000,PS,MEGA MAN X5,18.38,False,False
MEGA MAN X6,PS,2001,Action,Capcom,140000.0,100000.0,160000.0,30000.0,420000,PS,MEGA MAN X6,22.75,False,False
MEN IN BLACK THE SERIES CRASHDOWN,PS,2001,Shooter,Infogrames,30000.0,20000.0,,,60000,PS,MEN IN BLACK THE SERIES CRASHDOWN,11.51,False,False
METAL GEAR SOLID,PS,1998,Action,Konami Digital Entertainment,3180000.0,1830000.0,780000.0,240000.0,6030000,PS,METAL GEAR SOLID,40.34,True,True
METAL GEAR SOLID VR MISSIONS,PS,1999,Adventure,Konami Digital Entertainment,660000.0,450000.0,,80000.0,1180000,PS,METAL GEAR SOLID VR MISSIONS,8.17,False,False
METAL SLUG X,PS,2001,Shooter,Virgin Interactive,50000.0,30000.0,,10000.0,90000,PS,METAL SLUG X,34.21,False,True
MICRO MACHINES V3,PS,1997,Racing,Codemasters,60000.0,40000.0,,10000.0,100000,PS,MICRO MACHINES V3,11.35,False,False
MISSILE COMMAND,PS,1999,Shooter,Atari,250000.0,170000.0,,30000.0,450000,PS,MISSILE COMMAND,5.76,False,False
MISSION IMPOSSIBLE,PS,1999,Action,Infogrames,290000.0,200000.0,,30000.0,520000,PS,MISSION IMPOSSIBLE,8.09,False,False
MOBIL 1 RALLY CHAMPIONSHIP,PS,2000,Racing,Electronic Arts,70000.0,40000.0,,10000.0,120000,PS,MOBIL 1 RALLY CHAMPIONSHIP,9.8,False,False
MONKEY HERO,PS,1998,Action,Take-Two Interactive,40000.0,30000.0,,,80000,PS,MONKEY HERO,25.7,False,False
MONOPOLY,PS,1997,Misc,Hasbro Interactive,1180000.0,270000.0,,50000.0,1510000,PS,MONOPOLY,2.91,False,False
MONSTER RANCHER,PS,1997,Simulation,Tecmo Koei,120000.0,80000.0,740000.0,70000.0,1010000,PS,MONSTER RANCHER,50.0,True,True
MONSTER RANCHER 2,PS,1998,Simulation,Sony Computer Entertainment,190000.0,130000.0,660000.0,70000.0,1050000,PS,MONSTER RANCHER 2,36.79,False,True
MONSTER RANCHER BATTLE CARD EPISODE II,PS,2000,Action,Tecmo Koei,40000.0,30000.0,,,70000,PS,MONSTER RANCHER BATTLE CARD EPISODE II,20.49,False,False
MONSTER RANCHER HOPABOUT,PS,2000,Action,Tecmo Koei,20000.0,10000.0,,,30000,PS,MONSTER RANCHER HOPABOUT,33.01,False,True
MONSTERS INC SCREAM TEAM,PS,2001,Platform,Sony Computer Entertainment,310000.0,210000.0,,40000.0,560000,PS,MONSTERS INC SCREAM TEAM,3.58,False,False
MORTAL KOMBAT 4,PS,1998,Fighting,GT Interactive,810000.0,550000.0,,100000.0,1460000,PS,MORTAL KOMBAT 4,18.77,False,False
MORTAL KOMBAT TRILOGY,PS,1996,Fighting,GT Interactive,1980000.0,700000.0,,110000.0,2790000,PS,MORTAL KOMBAT TRILOGY,36.51,False,True
MORTAL KOMBAT SPECIAL FORCES,PS,2000,Fighting,Midway Games,120000.0,80000.0,,10000.0,210000,PS,MORTAL KOMBAT SPECIAL FORCES,43.7,True,True
MOTO RACER,PS,1997,Racing,Electronic Arts,450000.0,300000.0,,50000.0,800000,PS,MOTO RACER,9.06,False,False
MOTO RACER 2,PS,1997,Racing,Electronic Arts,390000.0,260000.0,,50000.0,690000,PS,MOTO RACER 2,3.71,False,False
MOTO RACER WORLD TOUR,PS,2000,Racing,Sony Computer Entertainment,210000.0,140000.0,,20000.0,380000,PS,MOTO RACER WORLD TOUR,11.86,False,False
MOTOCROSS MANIA,PS,2001,Racing,Take-Two Interactive,440000.0,300000.0,,50000.0,790000,PS,MOTOCROSS MANIA,6.84,False,False
MOTORHEAD,PS,1998,Racing,Gremlin Interactive Ltd,20000.0,10000.0,,,30000,PS,MOTORHEAD,14.38,False,False
MR DRILLER,PS,1999,Puzzle,Namco Bandai Games,20000.0,10000.0,,,40000,PS,MR DRILLER,34.14,False,True
MS PACMAN MAZE MADNESS,PS,2000,Puzzle,Namco Bandai Games,250000.0,170000.0,,30000.0,440000,PS,MS PACMAN MAZE MADNESS,13.78,False,False
MYST,PS,1995,Adventure,Psygnosis,,,70000.0,,70000,PS,MYST,24.98,False,False
N2O NITROUS OXIDE,PS,1998,Racing,Gremlin Interactive Ltd,90000.0,60000.0,,10000.0,160000,PS,N2O NITROUS OXIDE,12.99,False,False
NASCAR 2000,PS,1999,Racing,Electronic Arts,880000.0,600000.0,,100000.0,1590000,PS,NASCAR 2000,6.54,False,False
NASCAR 2001,PS,2000,Racing,Electronic Arts,450000.0,310000.0,,50000.0,810000,PS,NASCAR 2001,3.54,False,False
NASCAR 98,PS,1996,Racing,Electronic Arts,1430000.0,50000.0,,40000.0,1520000,PS,NASCAR 98,2.17,False,False
NASCAR 99,PS,1998,Racing,Electronic Arts,1450000.0,40000.0,,40000.0,1520000,PS,NASCAR 99,3.0,False,False
NASCAR HEAT,PS,2000,Racing,Hasbro Interactive,220000.0,150000.0,,30000.0,390000,PS,NASCAR HEAT,4.9,False,False
NASCAR RACING,PS,1996,Racing,Pioneer LDC,230000.0,160000.0,,30000.0,410000,PS,NASCAR RACING,1.89,False,False
NASCAR RUMBLE,PS,2000,Racing,Electronic Arts,310000.0,210000.0,,40000.0,560000,PS,NASCAR RUMBLE,13.87,False,False
NASCAR THUNDER 2002,PS,2001,Racing,Electronic Arts,230000.0,160000.0,,30000.0,420000,PS,NASCAR THUNDER 2002,5.47,False,False
NBA HANGTIME,PS,1996,Sports,Midway Games,30000.0,20000.0,,,60000,PS,NBA HANGTIME,65.36,True,True
NBA HOOPZ,PS,2001,Sports,Midway Games,70000.0,50000.0,,10000.0,130000,PS,NBA HOOPZ,8.64,False,False
NBA IN THE ZONE,PS,1995,Sports,Konami Digital Entertainment,160000.0,110000.0,,20000.0,280000,PS,NBA IN THE ZONE,5.47,False,False
NBA JAM EXTREME,PS,1996,Sports,Acclaim Entertainment,120000.0,80000.0,,10000.0,220000,PS,NBA JAM EXTREME,11.32,False,False
NBA LIVE 2000,PS,1998,Sports,Electronic Arts,1430000.0,50000.0,,30000.0,1520000,PS,NBA LIVE 2000,7.01,False,False
NBA LIVE 2001,PS,2000,Sports,Electronic Arts,700000.0,470000.0,,80000.0,1250000,PS,NBA LIVE 2001,6.17,False,False
NBA LIVE 2002,PS,2001,Sports,Electronic Arts,290000.0,190000.0,,30000.0,520000,PS,NBA LIVE 2002,4.59,False,False
NBA LIVE 96,PS,1996,Sports,Electronic Arts,160000.0,110000.0,40000.0,20000.0,330000,PS,NBA LIVE 96,11.23,False,False
NBA LIVE 97,PS,1996,Sports,Electronic Arts,550000.0,380000.0,,70000.0,1000000,PS,NBA LIVE 97,8.96,False,False
NBA LIVE 98,PS,1997,Sports,Electronic Arts,1410000.0,60000.0,,40000.0,1510000,PS,NBA LIVE 98,6.29,False,False
NBA LIVE 99,PS,1997,Sports,Electronic Arts,1130000.0,50000.0,,30000.0,1220000,PS,NBA LIVE 99,3.73,False,False
NBA SHOOTOUT,PS,1995,Sports,Sony Computer Entertainment,170000.0,120000.0,,20000.0,310000,PS,NBA SHOOTOUT,8.39,False,False
NBA SHOOTOUT 97,PS,1997,Sports,Sony Computer Entertainment,350000.0,240000.0,,40000.0,620000,PS,NBA SHOOTOUT 97,4.69,False,False
NBA SHOOTOUT 2000,PS,1999,Sports,989 Studios,220000.0,150000.0,,30000.0,400000,PS,NBA SHOOTOUT 2000,8.05,False,False
NBA SHOOTOUT 2001,PS,2000,Sports,Sony Computer Entertainment,150000.0,100000.0,,20000.0,270000,PS,NBA SHOOTOUT 2001,2.43,False,False
NBA SHOOTOUT 2002,PS,2001,Sports,Sony Computer Entertainment,80000.0,50000.0,,10000.0,140000,PS,NBA SHOOTOUT 2002,4.68,False,False
NBA SHOOTOUT 98,PS,1998,Sports,Sony Computer Entertainment,430000.0,290000.0,,50000.0,780000,PS,NBA SHOOTOUT 98,3.45,False,False
NBA SHOWTIME NBA ON NBC,PS,1999,Sports,Midway Games,310000.0,210000.0,,40000.0,550000,PS,NBA SHOWTIME NBA ON NBC,6.93,False,False
NBA IN THE ZONE 2000,PS,2000,Sports,Konami Digital Entertainment,120000.0,80000.0,,10000.0,210000,PS,NBA IN THE ZONE 2000,21.19,False,False
NCAA BASKETBALL FINAL FOUR 97,PS,1997,Sports,Mindscape,80000.0,50000.0,,10000.0,140000,PS,NCAA BASKETBALL FINAL FOUR 97,3.27,False,False
NCAA FINAL FOUR 2000,PS,1999,Sports,989 Sports,210000.0,140000.0,,20000.0,380000,PS,NCAA FINAL FOUR 2000,5.5,False,False
NCAA FINAL FOUR 2001,PS,2000,Sports,Sony Computer Entertainment,90000.0,60000.0,,10000.0,160000,PS,NCAA FINAL FOUR 2001,3.62,False,False
NCAA FOOTBALL 2000,PS,1999,Sports,Electronic Arts,530000.0,360000.0,,60000.0,950000,PS,NCAA FOOTBALL 2000,6.18,False,False
NCAA FOOTBALL 2001,PS,2000,Sports,Electronic Arts,390000.0,260000.0,,50000.0,700000,PS,NCAA FOOTBALL 2001,8.56,False,False
NCAA FOOTBALL 98,PS,1997,Sports,Electronic Arts,390000.0,270000.0,,50000.0,700000,PS,NCAA FOOTBALL 98,12.74,False,False
NCAA FOOTBALL 99,PS,1998,Sports,Electronic Arts,590000.0,400000.0,,70000.0,1060000,PS,NCAA FOOTBALL 99,8.07,False,False
NCAA GAMEBREAKER 2000,PS,1999,Sports,989 Studios,220000.0,150000.0,,30000.0,400000,PS,NCAA GAMEBREAKER 2000,2.55,False,False
NCAA GAMEBREAKER 2001,PS,2000,Sports,Sony Computer Entertainment,180000.0,120000.0,,20000.0,330000,PS,NCAA GAMEBREAKER 2001,2.13,False,False
NCAA GAMEBREAKER 99,PS,1998,Sports,989 Studios,250000.0,170000.0,,30000.0,450000,PS,NCAA GAMEBREAKER 99,7.07,False,False
NFL BLITZ,PS,1998,Sports,Midway Games,1410000.0,50000.0,,40000.0,1500000,PS,NFL BLITZ,5.88,False,False
NFL BLITZ 2000,PS,1998,Sports,Midway Games,600000.0,410000.0,,70000.0,1090000,PS,NFL BLITZ 2000,12.27,False,False
NFL BLITZ 2001,PS,2000,Sports,Midway Games,330000.0,220000.0,,40000.0,590000,PS,NFL BLITZ 2001,13.43,False,False
NFL GAMEDAY,PS,1995,Sports,Sony Computer Entertainment,470000.0,320000.0,,60000.0,850000,PS,NFL GAMEDAY,6.91,False,False
NFL GAMEDAY 97,PS,1996,Sports,Sony Computer Entertainment,480000.0,330000.0,,60000.0,870000,PS,NFL GAMEDAY 97,5.04,False,False
NFL GAMEDAY 2000,PS,1999,Sports,989 Studios,1000000.0,680000.0,,120000.0,1800000,PS,NFL GAMEDAY 2000,2.73,False,False
NFL GAMEDAY 2001,PS,2000,Sports,Sony Computer Entertainment,560000.0,380000.0,,70000.0,1000000,PS,NFL GAMEDAY 2001,1.41,False,False
NFL GAMEDAY 2002,PS,2001,Sports,Sony Computer Entertainment,230000.0,150000.0,,30000.0,400000,PS,NFL GAMEDAY 2002,3.19,False,False
NFL GAMEDAY 98,PS,1997,Sports,Sony Computer Entertainment,1580000.0,60000.0,,40000.0,1680000,PS,NFL GAMEDAY 98,2.38,False,False
NFL GAMEDAY 99,PS,1998,Sports,989 Studios,1440000.0,50000.0,,40000.0,1530000,PS,NFL GAMEDAY 99,2.26,False,False
NFL QUARTERBACK CLUB 97,PS,1996,Sports,Acclaim Entertainment,120000.0,80000.0,,10000.0,220000,PS,NFL QUARTERBACK CLUB 97,2.86,False,False
NFL XTREME,PS,1998,Sports,Sony Computer Entertainment,380000.0,260000.0,,50000.0,690000,PS,NFL XTREME,3.08,False,False
NFL XTREME 2,PS,1999,Sports,989 Studios,270000.0,180000.0,,30000.0,480000,PS,NFL XTREME 2,6.77,False,False
NHL 2000,PS,1998,Sports,Electronic Arts,480000.0,330000.0,,60000.0,870000,PS,NHL 2000,4.31,False,False
NHL 2001,PS,2000,Sports,Electronic Arts,350000.0,240000.0,,40000.0,630000,PS,NHL 2001,6.14,False,False
NHL 97,PS,1996,Sports,Electronic Arts,260000.0,180000.0,,30000.0,470000,PS,NHL 97,5.41,False,False
NHL 98,PS,1997,Sports,Electronic Arts,510000.0,350000.0,,60000.0,920000,PS,NHL 98,2.1,False,False
NHL 99,PS,1997,Sports,Electronic Arts,590000.0,400000.0,,70000.0,1070000,PS,NHL 99,5.81,False,False
NHL BLADES OF STEEL 2000,PS,1999,Sports,Konami Digital Entertainment,20000.0,10000.0,,,40000,PS,NHL BLADES OF STEEL 2000,13.09,False,False
NHL BREAKAWAY 98,PS,1996,Sports,Acclaim Entertainment,80000.0,50000.0,,10000.0,140000,PS,NHL BREAKAWAY 98,7.33,False,False
NHL FACEOFF,PS,1994,Sports,Sony Computer Entertainment,250000.0,170000.0,,30000.0,450000,PS,NHL FACEOFF,5.72,False,False
NHL FACEOFF 97,PS,1996,Sports,Sony Computer Entertainment,260000.0,170000.0,,30000.0,460000,PS,NHL FACEOFF 97,2.99,False,False
NHL FACEOFF 2000,PS,1998,Sports,Sony Computer Entertainment,170000.0,120000.0,,20000.0,310000,PS,NHL FACEOFF 2000,1.83,False,False
NHL FACEOFF 2001,PS,2000,Sports,Sony Computer Entertainment,130000.0,90000.0,,20000.0,230000,PS,NHL FACEOFF 2001,8.55,False,False
NHL FACEOFF 98,PS,1997,Sports,Sony Computer Entertainment,280000.0,190000.0,,30000.0,510000,PS,NHL FACEOFF 98,1.76,False,False
NHL FACEOFF 99,PS,1997,Sports,989 Studios,240000.0,160000.0,,30000.0,430000,PS,NHL FACEOFF 99,4.21,False,False
NHL OPEN ICE,PS,1996,Sports,Midway Games,40000.0,30000.0,,,70000,PS,NHL OPEN ICE,47.52,True,True
NHL POWERPLAY 96,PS,1996,Sports,Virgin Interactive,60000.0,40000.0,,10000.0,120000,PS,NHL POWERPLAY 96,5.35,False,False
NHL POWERPLAY 98,PS,1997,Sports,Virgin Interactive,30000.0,20000.0,,,50000,PS,NHL POWERPLAY 98,7.64,False,False
NHL ROCK THE RINK,PS,1999,Sports,Electronic Arts,140000.0,100000.0,,20000.0,260000,PS,NHL ROCK THE RINK,7.97,False,False
NAGANO WINTER OLYMPICS 98,PS,1997,Sports,Konami Digital Entertainment,70000.0,50000.0,,10000.0,130000,PS,NAGANO WINTER OLYMPICS 98,5.56,False,False
NAMCO MUSEUM VOL1,PS,1995,Misc,Sony Computer Entertainment,2120000.0,1440000.0,220000.0,60000.0,3840000,PS,NAMCO MUSEUM VOL1,11.44,False,False
NAMCO MUSEUM VOL2,PS,1996,Misc,Sony Computer Entertainment,30000.0,20000.0,210000.0,20000.0,290000,PS,NAMCO MUSEUM VOL2,36.52,False,True
NAMCO MUSEUM VOL3,PS,1996,Misc,Sony Computer Entertainment,2280000.0,1550000.0,160000.0,60000.0,4050000,PS,NAMCO MUSEUM VOL3,2.28,False,False
NAMCO MUSEUM VOL4,PS,1996,Misc,Sony Computer Entertainment,20000.0,10000.0,160000.0,10000.0,200000,PS,NAMCO MUSEUM VOL4,67.66,True,True
NANOTEK WARRIOR,PS,1997,Shooter,Virgin Interactive,10000.0,10000.0,,,30000,PS,NANOTEK WARRIOR,35.86,False,True
NECTARIS MILITARY MADNESS,PS,1998,Strategy,Hudson Soft,20000.0,10000.0,,,30000,PS,NECTARIS MILITARY MADNESS,24.57,False,False
NEED FOR SPEED HIGH STAKES,PS,1999,Racing,Electronic Arts,1580000.0,640000.0,,90000.0,2310000,PS,NEED FOR SPEED HIGH STAKES,8.38,False,False
NEED FOR SPEED III HOT PURSUIT,PS,1998,Racing,Electronic Arts,2140000.0,860000.0,,130000.0,3120000,PS,NEED FOR SPEED III HOT PURSUIT,3.09,False,False
NEED FOR SPEED PORSCHE UNLEASHED,PS,1999,Racing,Electronic Arts,430000.0,290000.0,,50000.0,770000,PS,NEED FOR SPEED PORSCHE UNLEASHED,14.83,False,False
NEED FOR SPEED VRALLY,PS,1997,Racing,Infogrames,430000.0,290000.0,90000.0,60000.0,870000,PS,NEED FOR SPEED VRALLY,7.1,False,False
NICKTOONS RACING,PS,2001,Racing,Hasbro Interactive,90000.0,60000.0,,10000.0,170000,PS,NICKTOONS RACING,22.88,False,False
NIGHTMARE CREATURES,PS,1997,Action,Sony Computer Entertainment,350000.0,240000.0,,40000.0,630000,PS,NIGHTMARE CREATURES,8.17,False,False
NIGHTMARE CREATURES II,PS,2000,Action,Konami Digital Entertainment,90000.0,60000.0,,10000.0,170000,PS,NIGHTMARE CREATURES II,36.81,False,True
NINJA SHADOW OF DARKNESS,PS,1998,Action,Eidos Interactive,210000.0,140000.0,,20000.0,380000,PS,NINJA SHADOW OF DARKNESS,16.89,False,False
NOVASTORM,PS,1995,Shooter,Psygnosis,20000.0,20000.0,,,40000,PS,NOVASTORM,22.85,False,False
NUCLEAR STRIKE,PS,1997,Simulation,Electronic Arts,660000.0,450000.0,,80000.0,1190000,PS,NUCLEAR STRIKE,2.94,False,False
ODT ESCAPE OR DIE TRYING,PS,1997,Adventure,Psygnosis,70000.0,50000.0,,10000.0,120000,PS,ODT ESCAPE OR DIE TRYING,10.96,False,False
ODDWORLD ABES EXODDUS,PS,1998,Platform,GT Interactive,550000.0,380000.0,,60000.0,990000,PS,ODDWORLD ABES EXODDUS,14.6,False,False
ODDWORLD ABES ODDYSEE,PS,1997,Platform,GT Interactive,750000.0,440000.0,,60000.0,1240000,PS,ODDWORLD ABES ODDYSEE,14.42,False,False
OFFWORLD INTERCEPTOR EXTREME,PS,1995,Racing,Crystal Dynamics,90000.0,60000.0,,10000.0,170000,PS,OFFWORLD INTERCEPTOR EXTREME,21.69,False,False
OMEGA BOOST,PS,1999,Shooter,Sony Computer Entertainment,170000.0,110000.0,200000.0,30000.0,520000,PS,OMEGA BOOST,27.31,False,False
ONE PIECE MANSION,PS,2001,Action,Capcom,10000.0,10000.0,,,20000,PS,ONE PIECE MANSION,11.25,False,False
OVERBLOOD,PS,1996,Action,Electronic Arts,50000.0,40000.0,210000.0,20000.0,320000,PS,OVERBLOOD,29.69,False,True
PGA TOUR 96,PS,1995,Sports,Electronic Arts,130000.0,90000.0,,20000.0,240000,PS,PGA TOUR 96,44.84,True,True
PGA TOUR 97,PS,1996,Sports,Electronic Arts,160000.0,110000.0,,20000.0,290000,PS,PGA TOUR 97,3.66,False,False
POED,PS,1996,Shooter,Time Warner Interactive,20000.0,10000.0,,,40000,PS,POED,58.85,True,True
PARAPPA THE RAPPER,PS,1996,Misc,Sony Computer Entertainment,260000.0,160000.0,1460000.0,30000.0,1920000,PS,PARAPPA THE RAPPER,50.41,True,True
PACMAN WORLD,PS,1998,Action,Namco Bandai Games,1210000.0,140000.0,100000.0,40000.0,1500000,PS,PACMAN WORLD,12.28,False,False
PAJAMA SAM YOU ARE WHAT YOU EAT FROM YOUR HEAD TO YOUR FEET,PS,2001,Adventure,Infogrames,20000.0,10000.0,,,40000,PS,PAJAMA SAM YOU ARE WHAT YOU EAT FROM YOUR HEAD TO YOUR FEET,18.79,False,False
PANDEMONIUM 2,PS,1997,Platform,BMG Interactive Entertainment,40000.0,20000.0,,,70000,PS,PANDEMONIUM 2,39.67,True,True
PANDEMONIUM,PS,1996,Platform,BMG Interactive Entertainment,120000.0,80000.0,,10000.0,210000,PS,PANDEMONIUM,17.69,False,False
PANZER GENERAL,PS,1995,Strategy,Mindscape,140000.0,90000.0,,20000.0,240000,PS,PANZER GENERAL,25.76,False,False
PARASITE EVE,PS,1998,Role-Playing,SquareSoft,940000.0,70000.0,1050000.0,40000.0,2100000,PS,PARASITE EVE,38.03,True,True
PARASITE EVE II,PS,1999,Role-Playing,SquareSoft,320000.0,220000.0,,40000.0,580000,PS,PARASITE EVE II,60.25,True,True
PEAK PERFORMANCE,PS,1997,Racing,JVC,20000.0,10000.0,,,30000,PS,PEAK PERFORMANCE,27.6,False,True
PERFECT WEAPON,PS,1996,Action,American Softworks,130000.0,90000.0,,20000.0,230000,PS,PERFECT WEAPON,4.72,False,False
PHILOSOMA,PS,1995,Shooter,Sony Computer Entertainment,30000.0,20000.0,,,50000,PS,PHILOSOMA,81.5,True,True
PIPE DREAMS 3D,PS,2001,Puzzle,Empire Interactive,80000.0,50000.0,,10000.0,140000,PS,PIPE DREAMS 3D,4.72,False,False
PITBALL,PS,1996,Sports,Time Warner Interactive,10000.0,10000.0,,,30000,PS,PITBALL,13.71,False,False
PITFALL 3D BEYOND THE JUNGLE,PS,1998,Platform,Activision,180000.0,120000.0,,20000.0,330000,PS,PITFALL 3D BEYOND THE JUNGLE,10.05,False,False
POCKET FIGHTER,PS,1997,Fighting,Virgin Interactive,60000.0,40000.0,120000.0,10000.0,230000,PS,POCKET FIGHTER,36.13,False,True
POINT BLANK,PS,1997,Shooter,Sony Computer Entertainment,50000.0,30000.0,230000.0,20000.0,340000,PS,POINT BLANK,41.9,True,True
POINT BLANK 2,PS,1998,Shooter,Namco Bandai Games,20000.0,20000.0,,,40000,PS,POINT BLANK 2,36.42,False,True
POINT BLANK 3,PS,2000,Shooter,Namco Bandai Games,10000.0,10000.0,,,20000,PS,POINT BLANK 3,55.88,True,True
POLARIS SNOCROSS,PS,2000,Racing,Vatical Entertainment,90000.0,60000.0,,10000.0,160000,PS,POLARIS SNOCROSS,5.99,False,False
PONG THE NEXT LEVEL,PS,1998,Puzzle,Hasbro Interactive,560000.0,380000.0,,70000.0,1010000,PS,PONG THE NEXT LEVEL,8.01,False,False
POPULOUS THE BEGINNING,PS,1998,Strategy,Electronic Arts,50000.0,40000.0,,10000.0,90000,PS,POPULOUS THE BEGINNING,11.4,False,False
PORSCHE CHALLENGE,PS,1997,Racing,Sony Computer Entertainment,50000.0,30000.0,,10000.0,90000,PS,PORSCHE CHALLENGE,12.27,False,False
POWER RANGERS TIME FORCE,PS,2001,Action,THQ,180000.0,120000.0,,20000.0,320000,PS,POWER RANGERS TIME FORCE,8.8,False,False
POWER SHOVEL,PS,2000,Action,JVC,30000.0,20000.0,,,60000,PS,POWER SHOVEL,38.51,True,True
POWER SPIKE PRO BEACH VOLLEYBALL,PS,2000,Sports,Infogrames,30000.0,20000.0,,,50000,PS,POWER SPIKE PRO BEACH VOLLEYBALL,2.36,False,False
POWERSLAVE,PS,1996,Shooter,BMG Interactive Entertainment,20000.0,10000.0,,,30000,PS,POWERSLAVE,82.06,True,True
POY POY,PS,1997,Action,Konami Digital Entertainment,10000.0,10000.0,,,30000,PS,POY POY,54.78,True,True
PRIMAL RAGE,PS,1994,Fighting,Time Warner Interactive,60000.0,40000.0,,10000.0,110000,PS,PRIMAL RAGE,51.72,True,True
PRO PINBALL,PS,1996,Misc,Empire Interactive,230000.0,150000.0,,30000.0,410000,PS,PRO PINBALL,8.25,False,False
PRO PINBALL BIG RACE USA,PS,1999,Simulation,Take-Two Interactive,370000.0,250000.0,,40000.0,660000,PS,PRO PINBALL BIG RACE USA,4.38,False,False
PROJECT OVERKILL,PS,1996,Shooter,Konami Digital Entertainment,140000.0,90000.0,,20000.0,250000,PS,PROJECT OVERKILL,13.25,False,False
PROJECT HORNED OWL,PS,1995,Shooter,Sony Computer Entertainment,30000.0,20000.0,50000.0,10000.0,110000,PS,PROJECT HORNED OWL,45.75,True,True
PSYCHIC FORCE,PS,1996,Fighting,Acclaim Entertainment,10000.0,10000.0,130000.0,10000.0,160000,PS,PSYCHIC FORCE,77.08,True,True
PUZZLE STAR SWEEP,PS,1997,Puzzle,Midas Interactive Entertainment,10000.0,10000.0,,,20000,PS,PUZZLE STAR SWEEP,10.97,False,False
QBERT,PS,1999,Puzzle,Atari,460000.0,320000.0,,50000.0,840000,PS,QBERT,8.1,False,False
